
2025-08-24 11:06:51,731 - bot.bot - INFO - Connected to: KH2 CONNECT | STAFF ONLY (ID: 1408867073580466178)
2025-08-24 16:56:20,817 - bot.bot - INFO - Loaded cog: music
2025-08-24 16:56:20,821 - bot.bot - INFO - Loaded cog: fun
2025-08-24 16:56:20,824 - bot.bot - INFO - Loaded cog: ai
2025-08-24 16:56:21,111 - bot.bot - INFO - Loaded cog: utility
2025-08-24 16:56:25,332 - bot.bot - INFO - Loaded cog: image
2025-08-24 16:56:25,332 - bot.bot - INFO - Bot setup complete!
2025-08-24 16:56:25,674 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: de2d34b4edc0601d5bc9a91ebfa8bb31).
2025-08-24 16:56:27,761 - bot.bot - INFO - Bot is ready! Logged in as CONNECT KH2#9788
2025-08-24 16:56:27,761 - bot.bot - INFO - Bot ID: 1401261269432144045
2025-08-24 16:56:27,761 - bot.bot - INFO - Servers: 11
2025-08-24 16:56:27,761 - bot.bot - INFO - Using k! prefix commands only - no slash commands
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: Alfie's club (ID: 1383871692887294063)
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: Bruzz Only! (ID: 1399461383468351508)
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: Skijibidi Kingdom: New Rise (ID: 1401620741979504640)
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: ⏤͟͟͞͞❧𝐺𝑖𝑟𝑙𝑠 𝑜𝑛𝑙𝑦 𝑠𝑒𝑟𝑣𝑒𝑟🫟 (ID: 1402659408827387995)
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: Spy Ninja Hangout 🤩 (ID: 1404007555285389313)
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: Avaite Studios 2.0 | AllPlay (ID: 1406393936007794838)
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: ALK Studios (ID: 1406705191809716354)
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: The Galaxy Servers! (ID: 1407018461141536778)
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: KH2 CONNECT HUB (ID: 1407772968917926029)
2025-08-24 16:56:27,762 - bot.bot - INFO - Connected to: KH2 CONNECT APPEALS (ID: 1408084058961088533)
2025-08-24 16:56:27,763 - bot.bot - INFO - Connected to: KH2 CONNECT | STAFF ONLY (ID: 1408867073580466178)
2025-08-24 17:02:48,368 - __main__ - INFO - Starting Discord bot...
2025-08-24 17:02:48,368 - discord.client - INFO - logging in using static token
2025-08-24 17:02:48,769 - bot.bot - INFO - Initializing database...
2025-08-24 17:02:48,771 - bot.database - INFO - All database tables created successfully
2025-08-24 17:02:48,771 - bot.database - INFO - Database initialized successfully
2025-08-24 17:02:48,771 - bot.bot - INFO - Loading cogs...
2025-08-24 17:02:48,773 - bot.bot - INFO - Loaded cog: template
2025-08-24 17:02:48,786 - bot.bot - INFO - Loaded cog: moderation
2025-08-24 17:02:48,800 - bot.bot - INFO - Loaded cog: general
2025-08-24 17:02:48,801 - bot.bot - INFO - Loaded cog: afk
2025-08-24 17:02:48,810 - bot.bot - INFO - Loaded cog: admin
2025-08-24 17:02:48,811 - bot.bot - INFO - Loaded cog: verification
2025-08-24 17:02:48,813 - bot.bot - INFO - Loaded cog: music
2025-08-24 17:02:48,814 - bot.bot - INFO - Loaded cog: fun
2025-08-24 17:02:48,815 - bot.bot - INFO - Loaded cog: ai
2025-08-24 17:02:48,817 - bot.bot - INFO - Loaded cog: utility
2025-08-24 17:02:48,918 - bot.bot - INFO - Loaded cog: image
2025-08-24 17:02:48,923 - bot.bot - INFO - Bot setup complete!
2025-08-24 17:02:49,325 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: 8b5e42e625a1f1c0e8dbb67f37d207cf).
2025-08-24 17:02:51,413 - bot.bot - INFO - Bot is ready! Logged in as CONNECT KH2#9788
2025-08-24 17:02:51,413 - bot.bot - INFO - Bot ID: 1401261269432144045
2025-08-24 17:02:51,413 - bot.bot - INFO - Servers: 11
2025-08-24 17:02:51,413 - bot.bot - INFO - Using k! prefix commands only - no slash commands
2025-08-24 17:02:51,413 - bot.bot - INFO - Connected to: Alfie's club (ID: 1383871692887294063)
2025-08-24 17:02:51,413 - bot.bot - INFO - Connected to: Bruzz Only! (ID: 1399461383468351508)
2025-08-24 17:02:51,413 - bot.bot - INFO - Connected to: Skijibidi Kingdom: New Rise (ID: 1401620741979504640)
2025-08-24 17:02:51,413 - bot.bot - INFO - Connected to: ⏤͟͟͞͞❧𝐺𝑖𝑟𝑙𝑠 𝑜𝑛𝑙𝑦 𝑠𝑒𝑟𝑣𝑒𝑟🫟 (ID: 1402659408827387995)
2025-08-24 17:02:51,414 - bot.bot - INFO - Connected to: Spy Ninja Hangout 🤩 (ID: 1404007555285389313)
2025-08-24 17:02:51,414 - bot.bot - INFO - Connected to: Avaite Studios 2.0 | AllPlay (ID: 1406393936007794838)
2025-08-24 17:02:51,414 - bot.bot - INFO - Connected to: ALK Studios (ID: 1406705191809716354)
2025-08-24 17:02:51,414 - bot.bot - INFO - Connected to: The Galaxy Servers! (ID: 1407018461141536778)
2025-08-24 17:02:51,414 - bot.bot - INFO - Connected to: KH2 CONNECT HUB (ID: 1407772968917926029)
2025-08-24 17:02:51,414 - bot.bot - INFO - Connected to: KH2 CONNECT APPEALS (ID: 1408084058961088533)
2025-08-24 17:02:51,414 - bot.bot - INFO - Connected to: KH2 CONNECT | STAFF ONLY (ID: 1408867073580466178)
2025-08-24 17:38:17,395 - __main__ - INFO - Starting Discord bot...
2025-08-24 17:38:17,397 - discord.client - INFO - logging in using static token
2025-08-24 17:38:18,016 - bot.bot - INFO - Initializing database...
2025-08-24 17:38:18,023 - bot.database - INFO - All database tables created successfully
2025-08-24 17:38:18,023 - bot.database - INFO - Database initialized successfully
2025-08-24 17:38:18,023 - bot.bot - INFO - Loading cogs...
2025-08-24 17:38:18,143 - bot.bot - INFO - Loaded cog: template
2025-08-24 17:38:18,148 - bot.bot - INFO - Loaded cog: moderation
2025-08-24 17:38:18,346 - bot.bot - INFO - Loaded cog: general
2025-08-24 17:38:18,347 - bot.bot - INFO - Loaded cog: afk
2025-08-24 17:38:18,351 - bot.bot - INFO - Loaded cog: admin
2025-08-24 17:38:18,353 - bot.bot - INFO - Loaded cog: verification
2025-08-24 17:38:18,354 - bot.bot - INFO - Loaded cog: music
2025-08-24 17:38:18,357 - bot.bot - INFO - Loaded cog: fun
2025-08-24 17:38:18,359 - bot.bot - INFO - Loaded cog: ai
2025-08-24 17:38:18,631 - bot.bot - INFO - Loaded cog: utility
2025-08-24 17:38:20,537 - bot.bot - INFO - Loaded cog: image
2025-08-24 17:38:20,538 - bot.bot - INFO - Bot setup complete!
2025-08-24 17:38:20,851 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: c345c1d6efaa6c48c21c77e52e7076a4).
2025-08-24 17:38:22,955 - bot.bot - INFO - Bot is ready! Logged in as CONNECT KH2#9788
2025-08-24 17:38:22,955 - bot.bot - INFO - Bot ID: 1401261269432144045
2025-08-24 17:38:22,955 - bot.bot - INFO - Servers: 11
2025-08-24 17:38:22,955 - bot.bot - INFO - Using k! prefix commands only - no slash commands
2025-08-24 17:38:22,955 - bot.bot - INFO - Connected to: Alfie's club (ID: 1383871692887294063)
2025-08-24 17:38:22,955 - bot.bot - INFO - Connected to: Bruzz Only! (ID: 1399461383468351508)
2025-08-24 17:38:22,955 - bot.bot - INFO - Connected to: Skijibidi Kingdom: New Rise (ID: 1401620741979504640)
2025-08-24 17:38:22,955 - bot.bot - INFO - Connected to: ⏤͟͟͞͞❧𝐺𝑖𝑟𝑙𝑠 𝑜𝑛𝑙𝑦 𝑠𝑒𝑟𝑣𝑒𝑟🫟 (ID: 1402659408827387995)
2025-08-24 17:38:22,956 - bot.bot - INFO - Connected to: Spy Ninja Hangout 🤩 (ID: 1404007555285389313)
2025-08-24 17:38:22,956 - bot.bot - INFO - Connected to: Avaite Studios 2.0 | AllPlay (ID: 1406393936007794838)
2025-08-24 17:38:22,956 - bot.bot - INFO - Connected to: ALK Studios (ID: 1406705191809716354)
2025-08-24 17:38:22,956 - bot.bot - INFO - Connected to: The Galaxy Servers! (ID: 1407018461141536778)
2025-08-24 17:38:22,956 - bot.bot - INFO - Connected to: KH2 CONNECT HUB (ID: 1407772968917926029)
2025-08-24 17:38:22,956 - bot.bot - INFO - Connected to: KH2 CONNECT APPEALS (ID: 1408084058961088533)
2025-08-24 17:38:22,956 - bot.bot - INFO - Connected to: KH2 CONNECT | STAFF ONLY (ID: 1408867073580466178)
2025-08-24 17:41:02,468 - __main__ - INFO - Starting Discord bot...
2025-08-24 17:41:02,468 - discord.client - INFO - logging in using static token
2025-08-24 17:41:02,974 - bot.bot - INFO - Initializing database...
2025-08-24 17:41:02,976 - bot.database - INFO - All database tables created successfully
2025-08-24 17:41:02,977 - bot.database - INFO - Database initialized successfully
2025-08-24 17:41:02,977 - bot.bot - INFO - Loading cogs...
2025-08-24 17:41:02,979 - bot.bot - INFO - Loaded cog: template
2025-08-24 17:41:02,996 - bot.bot - INFO - Loaded cog: moderation
2025-08-24 17:41:03,007 - bot.bot - INFO - Loaded cog: general
2025-08-24 17:41:03,008 - bot.bot - INFO - Loaded cog: afk
2025-08-24 17:41:03,013 - bot.bot - INFO - Loaded cog: admin
2025-08-24 17:41:03,014 - bot.bot - INFO - Loaded cog: verification
2025-08-24 17:41:03,015 - bot.bot - INFO - Loaded cog: music
2025-08-24 17:41:03,015 - bot.bot - INFO - Loaded cog: fun
2025-08-24 17:41:03,016 - bot.bot - INFO - Loaded cog: ai
2025-08-24 17:41:03,018 - bot.bot - INFO - Loaded cog: utility
2025-08-24 17:41:03,215 - bot.bot - INFO - Loaded cog: image
2025-08-24 17:41:03,215 - bot.bot - INFO - Bot setup complete!
2025-08-24 17:41:03,575 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: 16425cb8be1e4e2fa922473fe8f25f34).
2025-08-24 17:41:05,676 - bot.bot - INFO - Bot is ready! Logged in as CONNECT KH2#9788
2025-08-24 17:41:05,677 - bot.bot - INFO - Bot ID: 1401261269432144045
2025-08-24 17:41:05,677 - bot.bot - INFO - Servers: 11
2025-08-24 17:41:05,677 - bot.bot - INFO - Using k! prefix commands only - no slash commands
2025-08-24 17:41:05,677 - bot.bot - INFO - Connected to: Alfie's club (ID: 1383871692887294063)
2025-08-24 17:41:05,677 - bot.bot - INFO - Connected to: Bruzz Only! (ID: 1399461383468351508)
2025-08-24 17:41:05,677 - bot.bot - INFO - Connected to: Skijibidi Kingdom: New Rise (ID: 1401620741979504640)
2025-08-24 17:41:05,677 - bot.bot - INFO - Connected to: ⏤͟͟͞͞❧𝐺𝑖𝑟𝑙𝑠 𝑜𝑛𝑙𝑦 𝑠𝑒𝑟𝑣𝑒𝑟🫟 (ID: 1402659408827387995)
2025-08-24 17:41:05,677 - bot.bot - INFO - Connected to: Spy Ninja Hangout 🤩 (ID: 1404007555285389313)
2025-08-24 17:41:05,678 - bot.bot - INFO - Connected to: Avaite Studios 2.0 | AllPlay (ID: 1406393936007794838)
2025-08-24 17:41:05,678 - bot.bot - INFO - Connected to: ALK Studios (ID: 1406705191809716354)
2025-08-24 17:41:05,678 - bot.bot - INFO - Connected to: The Galaxy Servers! (ID: 1407018461141536778)
2025-08-24 17:41:05,678 - bot.bot - INFO - Connected to: KH2 CONNECT HUB (ID: 1407772968917926029)
2025-08-24 17:41:05,678 - bot.bot - INFO - Connected to: KH2 CONNECT APPEALS (ID: 1408084058961088533)
2025-08-24 17:41:05,678 - bot.bot - INFO - Connected to: KH2 CONNECT | STAFF ONLY (ID: 1408867073580466178)
2025-08-24 23:54:29,612 - __main__ - INFO - Starting Discord bot...
2025-08-24 23:54:29,615 - discord.client - INFO - logging in using static token
2025-08-24 23:54:30,012 - bot.bot - INFO - Initializing database...
2025-08-24 23:54:30,018 - bot.database - INFO - All database tables created successfully
2025-08-24 23:54:30,019 - bot.database - INFO - Database initialized successfully
2025-08-24 23:54:30,019 - bot.bot - INFO - Loading cogs...
2025-08-24 23:54:30,026 - bot.bot - INFO - Loaded cog: template
2025-08-24 23:54:30,033 - bot.bot - INFO - Loaded cog: moderation
2025-08-24 23:54:30,224 - bot.bot - INFO - Loaded cog: general
2025-08-24 23:54:30,226 - bot.bot - INFO - Loaded cog: afk
2025-08-24 23:54:30,228 - bot.bot - INFO - Loaded cog: admin
2025-08-24 23:54:30,229 - bot.bot - INFO - Loaded cog: verification
2025-08-24 23:54:30,230 - bot.bot - INFO - Loaded cog: music
2025-08-24 23:54:30,234 - bot.bot - INFO - Loaded cog: fun
2025-08-24 23:54:30,237 - bot.bot - INFO - Loaded cog: ai
2025-08-24 23:54:30,629 - bot.bot - INFO - Loaded cog: utility
2025-08-24 23:54:33,078 - bot.bot - INFO - Loaded cog: image
2025-08-24 23:54:33,078 - bot.bot - INFO - Bot setup complete!
2025-08-24 23:54:33,436 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: 59003e47f372e4089bbc20a49808a50c).
2025-08-24 23:54:35,541 - bot.bot - INFO - Bot is ready! Logged in as CONNECT KH2#9788
2025-08-24 23:54:35,541 - bot.bot - INFO - Bot ID: 1401261269432144045
2025-08-24 23:54:35,541 - bot.bot - INFO - Servers: 11
2025-08-24 23:54:35,541 - bot.bot - INFO - Using k! prefix commands only - no slash commands
2025-08-24 23:54:35,541 - bot.bot - INFO - Connected to: Alfie's club (ID: 1383871692887294063)
2025-08-24 23:54:35,541 - bot.bot - INFO - Connected to: Bruzz Only! (ID: 1399461383468351508)
2025-08-24 23:54:35,541 - bot.bot - INFO - Connected to: Skijibidi Kingdom: New Rise (ID: 1401620741979504640)
2025-08-24 23:54:35,542 - bot.bot - INFO - Connected to: ⏤͟͟͞͞❧𝐺𝑖𝑟𝑙𝑠 𝑜𝑛𝑙𝑦 𝑠𝑒𝑟𝑣𝑒𝑟🫟 (ID: 1402659408827387995)
2025-08-24 23:54:35,542 - bot.bot - INFO - Connected to: Spy Ninja Hangout 🤩 (ID: 1404007555285389313)
2025-08-24 23:54:35,542 - bot.bot - INFO - Connected to: Avaite Studios 2.0 | AllPlay (ID: 1406393936007794838)
2025-08-24 23:54:35,542 - bot.bot - INFO - Connected to: ALK Studios (ID: 1406705191809716354)
2025-08-24 23:54:35,542 - bot.bot - INFO - Connected to: The Galaxy Servers! (ID: 1407018461141536778)
2025-08-24 23:54:35,542 - bot.bot - INFO - Connected to: KH2 CONNECT HUB (ID: 1407772968917926029)
2025-08-24 23:54:35,542 - bot.bot - INFO - Connected to: KH2 CONNECT APPEALS (ID: 1408084058961088533)
2025-08-24 23:54:35,542 - bot.bot - INFO - Connected to: KH2 CONNECT | STAFF ONLY (ID: 1408867073580466178)
2025-08-24 23:54:38,589 - discord.app_commands.tree - ERROR - Ignoring exception in command tree
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/app_commands/tree.py", line 1151, in wrapper
    await self._call(interaction)
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/app_commands/tree.py", line 1283, in _call
    command, options = self._get_app_command_options(data)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/app_commands/tree.py", line 1187, in _get_app_command_options
    raise CommandNotFound(name, parents)
discord.app_commands.errors.CommandNotFound: Application command 'generateimage' not found
2025-08-25 09:37:34,587 - __main__ - INFO - Starting Discord bot...
2025-08-25 09:37:34,589 - discord.client - INFO - logging in using static token
2025-08-25 09:37:35,011 - bot.bot - INFO - Initializing database...
2025-08-25 09:37:35,018 - bot.database - INFO - All database tables created successfully
2025-08-25 09:37:35,018 - bot.database - INFO - Database initialized successfully
2025-08-25 09:37:35,019 - bot.bot - INFO - Loading cogs...
2025-08-25 09:37:35,025 - bot.bot - INFO - Loaded cog: template
2025-08-25 09:37:35,031 - bot.bot - INFO - Loaded cog: moderation
2025-08-25 09:37:35,256 - bot.bot - INFO - Loaded cog: general
2025-08-25 09:37:35,258 - bot.bot - INFO - Loaded cog: afk
2025-08-25 09:37:35,260 - bot.bot - INFO - Loaded cog: admin
2025-08-25 09:37:35,261 - bot.bot - INFO - Loaded cog: verification
2025-08-25 09:37:35,263 - bot.bot - INFO - Loaded cog: music
2025-08-25 09:37:35,266 - bot.bot - INFO - Loaded cog: fun
2025-08-25 09:37:35,268 - bot.bot - INFO - Loaded cog: ai
2025-08-25 09:37:35,546 - bot.bot - INFO - Loaded cog: utility
2025-08-25 09:37:37,530 - bot.bot - INFO - Loaded cog: image
2025-08-25 09:37:37,530 - bot.bot - INFO - Bot setup complete!
2025-08-25 09:37:37,835 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: 3f3482bb100ebe8086c1d05851f7d8e9).
2025-08-25 09:37:39,894 - bot.bot - INFO - Bot is ready! Logged in as CONNECT KH2#9788
2025-08-25 09:37:39,894 - bot.bot - INFO - Bot ID: 1401261269432144045
2025-08-25 09:37:39,895 - bot.bot - INFO - Servers: 10
2025-08-25 09:37:39,895 - bot.bot - INFO - Using k! prefix commands only - no slash commands
2025-08-25 09:37:39,895 - bot.bot - INFO - Connected to: Alfie's club (ID: 1383871692887294063)
2025-08-25 09:37:39,895 - bot.bot - INFO - Connected to: Bruzz Only! (ID: 1399461383468351508)
2025-08-25 09:37:39,895 - bot.bot - INFO - Connected to: Skijibidi Kingdom: New Rise (ID: 1401620741979504640)
2025-08-25 09:37:39,895 - bot.bot - INFO - Connected to: ⏤͟͟͞͞❧𝐺𝑖𝑟𝑙𝑠 𝑜𝑛𝑙𝑦 𝑠𝑒𝑟𝑣𝑒𝑟🫟 (ID: 1402659408827387995)
2025-08-25 09:37:39,895 - bot.bot - INFO - Connected to: Avaite Studios 2.0 | AllPlay (ID: 1406393936007794838)
2025-08-25 09:37:39,895 - bot.bot - INFO - Connected to: ALK Studios (ID: 1406705191809716354)
2025-08-25 09:37:39,896 - bot.bot - INFO - Connected to: The Galaxy Servers! (ID: 1407018461141536778)
2025-08-25 09:37:39,896 - bot.bot - INFO - Connected to: KH2 CONNECT HUB (ID: 1407772968917926029)
2025-08-25 09:37:39,896 - bot.bot - INFO - Connected to: KH2 CONNECT APPEALS (ID: 1408084058961088533)
2025-08-25 09:37:39,896 - bot.bot - INFO - Connected to: KH2 CONNECT | STAFF ONLY (ID: 1408867073580466178)
2025-08-25 09:37:42,624 - discord.app_commands.tree - ERROR - Ignoring exception in command tree
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/app_commands/tree.py", line 1151, in wrapper
    await self._call(interaction)
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/app_commands/tree.py", line 1283, in _call
    command, options = self._get_app_command_options(data)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/app_commands/tree.py", line 1187, in _get_app_command_options
    raise CommandNotFound(name, parents)
discord.app_commands.errors.CommandNotFound: Application command 'generateimage' not found
2025-08-25 09:42:57,193 - discord.client - ERROR - Ignoring exception in on_message
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/client.py", line 504, in _run_event
    await coro(*args, **kwargs)
  File "/home/runner/workspace/bot/cogs/afk.py", line 21, in on_message
    afk_data = await self.bot.database.get_afk_user(message.author.id, message.guild.id)
                                                                       ^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'id'
2025-08-25 09:43:00,675 - discord.client - ERROR - Ignoring exception in on_message
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/client.py", line 504, in _run_event
    await coro(*args, **kwargs)
  File "/home/runner/workspace/bot/cogs/afk.py", line 21, in on_message
    afk_data = await self.bot.database.get_afk_user(message.author.id, message.guild.id)
                                                                       ^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'id'
2025-08-25 09:43:01,764 - discord.client - ERROR - Ignoring exception in on_message
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/client.py", line 504, in _run_event
    await coro(*args, **kwargs)
  File "/home/runner/workspace/bot/cogs/afk.py", line 21, in on_message
    afk_data = await self.bot.database.get_afk_user(message.author.id, message.guild.id)
                                                                       ^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'id'
2025-08-25 09:43:03,769 - discord.client - ERROR - Ignoring exception in on_message
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/client.py", line 504, in _run_event
    await coro(*args, **kwargs)
  File "/home/runner/workspace/bot/cogs/afk.py", line 21, in on_message
    afk_data = await self.bot.database.get_afk_user(message.author.id, message.guild.id)
                                                                       ^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'id'
2025-08-25 09:43:04,801 - discord.client - ERROR - Ignoring exception in on_message
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/client.py", line 504, in _run_event
    await coro(*args, **kwargs)
  File "/home/runner/workspace/bot/cogs/afk.py", line 21, in on_message
    afk_data = await self.bot.database.get_afk_user(message.author.id, message.guild.id)
                                                                       ^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'id'
2025-08-25 09:43:05,787 - discord.client - ERROR - Ignoring exception in on_message
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/client.py", line 504, in _run_event
    await coro(*args, **kwargs)
  File "/home/runner/workspace/bot/cogs/afk.py", line 21, in on_message
    afk_data = await self.bot.database.get_afk_user(message.author.id, message.guild.id)
                                                                       ^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'id'
2025-08-25 09:43:06,880 - discord.client - ERROR - Ignoring exception in on_message
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/client.py", line 504, in _run_event
    await coro(*args, **kwargs)
  File "/home/runner/workspace/bot/cogs/afk.py", line 21, in on_message
    afk_data = await self.bot.database.get_afk_user(message.author.id, message.guild.id)
                                                                       ^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'id'
2025-08-25 09:43:08,632 - discord.client - ERROR - Ignoring exception in on_message
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/client.py", line 504, in _run_event
    await coro(*args, **kwargs)
  File "/home/runner/workspace/bot/cogs/afk.py", line 21, in on_message
    afk_data = await self.bot.database.get_afk_user(message.author.id, message.guild.id)
                                                                       ^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'id'
2025-08-25 09:43:09,971 - discord.client - ERROR - Ignoring exception in on_message
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/discord/client.py", line 504, in _run_event
    await coro(*args, **kwargs)
  File "/home/runner/workspace/bot/cogs/afk.py", line 21, in on_message
